Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LYST	241.80395531435394	0.5689159840043826	0.2722605565886638	2.089601193550453	0.036653639238288474	0.3207886880579074
DNAJC18	240.59812002040482	0.33048202551999256	0.2941477299260934	1.1235239707715183	0.2612150258863909	0.7246971357310752
C1RL	245.38189966050751	0.18437606790599048	0.27573600167170415	0.668668823759589	0.5037067590876363	0.87349075791707
LTB4R	244.3664939408488	-0.27328630064824794	0.2807382726091713	-0.9734558031875563	0.33032681601951897	0.7808908567925291
LZTR1	247.3102121425734	0.09729070316462829	0.32817160204006124	0.2964628948995764	0.7668765995485898	0.953134236703664
AMIGO1	246.1720589181516	-0.4752356802874553	0.3109340383467899	-1.5284131734635533	0.12640998611078894	0.5627185581586192
FGFR4	247.15945293545167	-0.102678759131672	0.32076412892258593	-0.32010673848275834	0.7488874176488035	0.947664826609607
FHL1	240.4481918845088	0.6196423230062932	0.30449403759413785	2.0349900047376908	0.041851878714336536	0.3429270082306796
LDHB	240.77924027782714	-0.25021943139448527	0.307494357998617	-0.8137366585295547	0.41579582863456943	0.830556364739558
CLTCL1	245.92746528502266	0.8575833340716077	0.27666482394764796	3.099719443314139	0.0019370402796271412	0.056205410694342366
C22orf39	243.62258565220637	0.0221941674511917	0.2587878310482718	0.08576202119431114	0.9316555978981436	0.9888839508043034
HSF2	238.30244467735915	-0.13233173353884004	0.35729505844264564	-0.37037101524896243	0.7111060671638642	0.940251734669527
SMIM3	244.56928478935845	-0.6392707296450073	0.2856168695122391	-2.2382106867032014	0.025207319085500043	0.2650205865670982
PRTFDC1	240.4984412664422	0.02362633075273437	0.2949672382447057	0.08009815223321139	0.9361591923318918	0.9894859142811138
IDE	235.17679594616814	0.7472422697372266	0.41186372645119756	1.8142949275378069	0.06963233208767464	0.4328100429311192
DPP8	235.87529883163816	0.28927231416393984	0.3962569263031456	0.7300120072668205	0.46538284513424155	0.8586034003795652
RTL10	244.0085823938134	-0.25349038451551037	0.28423415361514914	-0.8918364710622861	0.3724805901022582	0.808912530767587
UBL3	235.86620925296367	0.7064708488331275	0.3723809307414992	1.8971724664482033	0.057805179488795225	0.4018564452997353
	238.02457435132268	0.33819619380033433	0.32081287350498056	1.0541852329846852	0.2917981195173651	0.7515913702045273
SH3D21	244.59290605139662	-0.3891081985946026	0.30703426312277876	-1.2673119756637834	0.20504376010628822	0.6740839634275965
ACADM	237.19709246681882	0.12851484159124038	0.35542479118172665	0.3615809723456557	0.717665185787498	0.9418844097671677
CCNYL1	238.7797612707534	0.1299287743568038	0.29661898287459304	0.4380325665526813	0.6613626759093723	0.92962187964839
PAN3	236.81717957798432	0.6259721008300314	0.33676867643534214	1.85875986880928	0.06306118316468101	0.41932060931699516
KAT14	240.7485433743781	-0.32479118562091613	0.26039732885736777	-1.2472907730893816	0.2122908994328332	0.6801553946188877
ZNF507	234.16068700547407	0.35942243007200714	0.4351299357655597	0.826011727829403	0.40879743905687405	0.8288031407177192
RBM4B	240.15615809823225	0.2323567328513737	0.2671780974699368	0.8696698384025239	0.3844808597555489	0.8153824946468041
COX15	238.40060015574568	0.5314557651094703	0.2847637012868548	1.866304457723395	0.06199878148611922	0.4163510041649756
COMMD10	238.01201204617632	0.39787779863485834	0.3413621708234829	1.1655591411170145	0.24379273566211923	0.7119967078155509
LSM12P1	243.45641710849426	-0.3218746455123164	0.3895347704274892	-0.8263053004461703	0.408630927498575	0.8288031407177192
RIMOC1	233.16579095464047	1.0440016287129814	0.39699679427601664	2.6297482593452055	0.008544811685793643	0.14578403161716005
PIGH	239.9903846671323	0.09002446700704099	0.26902647941118024	0.3346305062761035	0.7379038296523917	0.9453442823116791
STRIP2	237.91650455966317	0.0892774990687445	0.28766403501361987	0.3103533573966503	0.7562922594887503	0.9497538369706533
LINC01003	240.61410156646505	0.541762721063894	0.30798440365692326	1.7590589478920051	0.07856749670546054	0.4530812284911598
NKX3-1	239.6728342288078	0.36462692779448186	0.267409725193317	1.3635514846398504	0.1727087702050819	0.6350407660785878
ZNF226	239.08987223482973	0.3467529264622159	0.2706220538309243	1.2813180653741385	0.20008197004394834	0.6673933203505495
MRPL39	237.57951831366745	-0.13421524424631273	0.3103471209556996	-0.4324681467416327	0.665401198330299	0.9298063381603556
MLF1	237.22721407623715	-0.4046037117304989	0.33551122004551254	-1.2059319854507813	0.22784371648307855	0.697851311794329
	241.978151860646	-0.28861688871611735	0.30676446278950337	-0.9408419935335255	0.34678583725684	0.7948461393146121
RAP1GAP2	240.29520595183064	-0.9446494411739679	0.260867364178162	-3.6211867442675203	0.0002932547352814184	0.014089280174900432
CYP4V2	235.22120866413312	1.4441651096959145	0.32681264236944163	4.418938934630853	9.918666551334148e-06	0.0009336809891433208
ANGEL1	242.37019364956163	-0.5327574791025054	0.30213577085757015	-1.7633048797576922	0.07784908274123115	0.4519255623348185
THADA	235.695226416074	0.10569393386533438	0.3279148329151469	0.32232129582465197	0.747209301574977	0.947664826609607
QRSL1	236.80254180752829	-0.4686836558188669	0.32474808476030115	-1.4432222322875459	0.14895787863549245	0.5981589813956494
CCNK	241.16797494437253	0.22393948084252674	0.2699548945087137	0.8295440660561847	0.40679661244877685	0.8278949588114595
KCTD14	241.7062116470471	-0.356974184758971	0.3000532858840413	-1.189702634674454	0.23416328949045795	0.7049717032614363
ZRANB1	235.04837163671596	0.291003013140265	0.3437975713983386	0.8464370820208512	0.39730895929259114	0.8230704997718279
INPP4B	234.55369635406404	1.1957738459644103	0.33148296646796904	3.6073462799783322	0.00030934469554195554	0.014595568871586617
R3HDM2	238.68479994740042	0.14612952132022156	0.2641991311549575	0.5531037164331701	0.5801923919782127	0.9037171163997919
DHRS13	242.96124592309457	-0.4553417280270765	0.34314124543854274	-1.3269804609036109	0.18451514618830533	0.6485188349869463
C12orf29	235.7012297839393	-0.5604048288842576	0.3260606410253098	-1.7187135102293971	0.0856665507741733	0.4703621972521716
DHRS4	241.0983533506799	-0.03990439057927626	0.2822555485477442	-0.1413768153880112	0.8875722689349537	0.9799553627168566
SLC19A2	233.4924338994315	0.4191662971544753	0.3567310572720494	1.175020477218533	0.2399865234783195	0.710611156115119
TOPORS	232.6655014990124	0.07771276322722094	0.4074984549391072	0.19070689050547104	0.8487552399316421	0.9704940741337018
ZNF385A	241.09781011160703	-0.24542096666528426	0.29557191934814314	-0.830325719731894	0.4063546502087063	0.8277959856843883
AC027307.2	242.65899670527358	-0.09064711891933903	0.32185703673579646	-0.28163783473141446	0.7782212261159737	0.9549926983062084
INAFM1	242.27406278747222	0.5450108805908175	0.3324342832744767	1.639454496757861	0.10111863992202662	0.5100348594945586
CFAP36	234.17878473671158	-0.20239098803434022	0.37944047185497504	-0.5333932541378863	0.5937613862149951	0.9089833260543768
IRX5	240.25149198757995	-0.3799291296923679	0.30281689986025323	-1.254649690514965	0.20960595644372237	0.6784587697230273
B3GNT9	240.56145814204532	-0.06870350250850292	0.2835020877415726	-0.24233861223318348	0.8085177970252939	0.961457857457455
RAD51D	240.2851663271979	-0.3464689158556285	0.2808697295680228	-1.2335573377326816	0.21736789853066196	0.683777665651826
RUFY3	234.68982676631444	0.027698933778908554	0.3136376068744054	0.08831509095782782	0.9296262449719307	0.9887161349369195
NT5C3A	232.45244528110155	0.3767698537251194	0.37735386408416655	0.998452353574106	0.31806005768719714	0.7720316621155535
UTP20	231.9315016223701	0.4000346785239397	0.38093034209309895	1.050151784512276	0.29364833321551087	0.7526413166534914
OPHN1	234.2436377448273	0.16041997267032473	0.3150269870209528	0.5092261275369879	0.6105937312216754	0.9137515094162653
EFNA5	235.26891978091967	0.26221189793916744	0.28147487936651483	0.931564118721001	0.35156183372439465	0.798389781121321
ZFPM1	242.3513387253755	0.19267233760748456	0.34797713166861416	0.5536925276772798	0.5797892900069082	0.9034133764317053
MYL5	241.14399766251037	0.4859977018870463	0.3069501670341275	1.5833114103925927	0.11335050347023022	0.5346093317958183
KYAT3	232.22076898595287	0.3649388013430062	0.36552527833948467	0.9983955227415661	0.31808760382871704	0.7720316621155535
GATD3B	240.0569350975744	0.22897156288540219	0.30269487507503995	0.7564434740715009	0.4493833509998585	0.8501690285656965
H2BC11	237.72137203537247	1.1105752001555151	0.26767870369815056	4.148911306025532	3.340602002488653e-05	0.0025633974892082362
PGBD1	234.5709955613478	-0.17272022973614543	0.28428635177582373	-0.6075572346587547	0.5434811716356198	0.8894105130501709
MAP7D3	231.25635072040612	-0.2697401157268909	0.38936287888057236	-0.6927730668686245	0.48845197687984854	0.8679626081145532
TGFBR3L	242.00145337548065	-0.17090647729234298	0.37665993395961017	-0.4537421208985545	0.6500144465118866	0.9264422450241159
SCML1	231.2417621169427	0.6206111535722069	0.3437365411481357	1.8054849551323964	0.07099882769901203	0.43608810198800874
RCOR3	231.59514872054277	0.45724550497377586	0.33047563474001845	1.3835982351119043	0.16648150903831083	0.6256968692756013
ARMC8	231.52532309136166	0.11287215077244284	0.3593253667596998	0.31412241164684185	0.7534280683855212	0.9489271784104775
TRMO	237.14680545418526	0.2195895575652961	0.27211959162301724	0.8069597497761427	0.4196896730307743	0.8322345984128925
IFT57	232.08546083495847	-0.0007546041447097288	0.3248165854869814	-0.002323169993239071	0.9981463801976419	0.9998669468370803
MALT1	228.45852350293936	0.7075526925577068	0.4248653926964459	1.6653573219206226	0.09584148865264093	0.4992823496701767
GPCPD1	229.8280797157898	0.34246644247208535	0.3847008178020642	0.8902150102740118	0.3733504463213605	0.8094909323752517
DIS3	228.85302715236023	0.32599399667100676	0.41799031152080784	0.7799080210374173	0.43544501685617176	0.844154096275284
RALGPS2	228.59944606114672	0.3253188377892408	0.42379252777207344	0.7676370310243075	0.4427028557379461	0.8484936925530486
SLC66A3	234.50079810776325	0.5156399096198668	0.2703885685855835	1.9070329500881107	0.05651632076694649	0.3981203094923362
ARID1B	232.20057599677293	0.8028821040719086	0.3064086554722011	2.620298381697478	0.008785286153883461	0.14830010971016774
TMEM185A	237.3831742234964	-0.0831533799093632	0.2819850714156525	-0.29488575225598807	0.7680811562978704	0.9533162084332699
LPAR2	239.0607055487735	-0.08494316424880634	0.3128282914515745	-0.27153287145052046	0.7859812212455349	0.9556067626843577
SHROOM2	235.29069918103357	-1.257116318386143	0.2829044985463064	-4.443606675912845	8.846326310159753e-06	0.0008475199366141809
GAS2L3	231.01208460729822	0.17696077292032772	0.35051692107991106	0.504856576895425	0.6136595748144893	0.9144997840072632
SNHG11	239.4331601358895	0.08127359209867982	0.3243705575390112	0.2505578580106034	0.8021559669256382	0.959706440589153
SLC38A9	231.82487889435944	0.18616709801446846	0.32223354915812324	0.5777396503277019	0.5634399052593866	0.8966087187869947
OSTM1	229.075264687434	0.5469793966619567	0.3732603024685914	1.465410045066293	0.14280907847362675	0.5894014248193961
MAP3K12	235.1995939180235	-0.9081253462392749	0.26860452605184004	-3.38090113218721	0.0007224853384866546	0.02765427923271259
RPL23AP82	235.13707699052839	0.002678902144138317	0.26144235886632683	0.010246626276455898	0.9918245181558204	0.9990209137346857
MTF1	230.90385450241487	-0.08671331838579037	0.328794949102264	-0.2637306887546506	0.7919874462678189	0.9562625110696322
ZDHHC12-DT	234.96693880174652	-0.15994710013882363	0.26189055993415966	-0.6107402274409393	0.5413715699095235	0.8888162477372332
SYT12	239.2601287104238	0.2815089402452509	0.3332862268527509	0.8446461856631847	0.39830841397629835	0.8236020216426356
HROB	236.82920213094903	-0.6220366461903339	0.30418222411529505	-2.0449473929632442	0.04086004481634943	0.3384523092458377
NEIL2	236.0825540156909	-0.8592187254802991	0.288374325152845	-2.97952574323284	0.0028869497054364885	0.07361039792239714
CCDC8	237.90999617819548	-0.0423235773066178	0.31990419431794564	-0.1323007889810702	0.8947463833454874	0.9818204006343366
TAF1B	229.36973488552655	0.5206292903061862	0.3454528296295947	1.5070922732473233	0.13178700706630453	0.5703724756510389
CHAMP1	232.26387252021266	0.4495595741321114	0.2829913693300362	1.5885981795007198	0.11215113947675528	0.5326603400610574
SUZ12	227.51977566341938	0.6438781342921657	0.4065921989651157	1.5835968715853506	0.11328548631012128	0.5346093317958183
MECOM	228.0007187743373	-0.002460599850895338	0.40073739483429616	-0.006140180284180341	0.9951008757350376	0.9997096627332336
TMEM161B	229.50405638073667	0.1086562578166314	0.33627657908489705	0.3231157463071486	0.7466075855224183	0.9474620079040107
C17orf80	229.6537691001228	0.41359807828515177	0.3491269932866885	1.184663707585401	0.23615043724186147	0.7078625361290579
XIAP	225.47280325869187	1.0235454678659628	0.4223735226641788	2.4233182549176133	0.015379446624466185	0.2028174654632355
RPL17	232.83241282324684	-0.26636904327158656	0.26824223162414107	-0.9930168029798558	0.3207017659639373	0.7743039505997775
RIOK1	228.64574828334153	0.34449166958428873	0.34442266789817705	1.0002003401417587	0.31721356467618944	0.7720316621155535
CLN8-AS1	235.76830014701508	-0.2740729391820913	0.30275756716559665	-0.9052554548774797	0.36533006935822043	0.804351412829183
DCTN6	229.5847175379723	-0.05189152512013746	0.3289081884792684	-0.15776902776444032	0.8746388052146671	0.9774126335669828
CCNA1	231.63578880979307	0.23958563200804475	0.2777590433490011	0.8625664501119704	0.3883758831921902	0.8176042029339164
KRT17	236.7025542481895	0.5202161493245102	0.30040349332551336	1.731724699888262	0.08332259070051597	0.4655196915224479
KIF2A	227.60938453755963	0.2693381158176582	0.37203568217719624	0.7239577511529542	0.46909167317439204	0.859656285270694
CCDC43	228.85197500914845	-0.02750244483332336	0.35245217338961143	-0.0780317073060614	0.9378028310970954	0.989699233365472
RCL1	234.48825052075435	-0.08239842709593535	0.2743294875089882	-0.30036299722695914	0.7639002852651083	0.951628030986179
NAA80	236.45876236249123	-0.45568305842994866	0.33351109826207215	-1.3663205236782678	0.1718383819373761	0.6348486053856299
CEP72	234.13370897760447	-0.2603462183068106	0.273240339294307	-0.952810331663334	0.3406861785979305	0.7895294582029536
C2orf49	228.18391392107284	0.0968630673549966	0.3457523161218205	0.2801516080686742	0.779361191739461	0.9549926983062084
ZCCHC9	229.3323925511569	-0.1615738955567196	0.316761225723721	-0.5100810403406012	0.6099946874220663	0.9136930673962042
B9D2	236.95222715799423	0.112131330761752	0.3411880938847661	0.3286496005327301	0.7424205528601497	0.9467967211215095
ARHGAP10	231.30333223003194	-0.1003805363554977	0.26997403183846924	-0.37181552489299174	0.7100302038928461	0.9401454883242617
RPL7AP62	235.39723380598898	0.42653514163884904	0.36930768099265743	1.1549587609236034	0.24810731451613366	0.7138299279245863
IBTK	225.77457578180034	0.595265932746865	0.39993688635923297	1.4883996776735986	0.13664552155483525	0.5800709323280313
KRBA1	235.62578411732565	0.13456154718253527	0.31597941396995716	0.42585542359202294	0.6702131982684154	0.9312127257499283
RNF141	228.6033306666469	0.05380009593338955	0.32926959783642995	0.16339223629178065	0.8702096152839452	0.9763278746532827
KIDINS220	224.02758156786808	0.8419730799442764	0.43108143353520123	1.9531647954295914	0.050800071120578855	0.3763351027375281
SLC25A51	231.10478501149183	0.20972028645074492	0.274523795726983	0.7639421052567484	0.4449017443249492	0.849027244615451
SLC35D2	230.90464282073876	0.8536001047642856	0.27038257550780775	3.1570085578226785	0.0015939666825148962	0.04934752345372311
SLC36A4	227.9461943658016	0.6393689941982766	0.3201771104970872	1.9969228693632466	0.045833562436692434	0.35864485932829177
RFFL	231.28471627150404	-0.06620887077653642	0.283433404689311	-0.2335958630180239	0.8152987397383796	0.9626041600751758
SEPTIN4	234.3312498753279	0.6052679123482493	0.2804942034943394	2.1578624613555126	0.03093852683712858	0.2948500895314143
CTTNBP2NL	226.69666471160872	0.1304145710673874	0.3670866980126795	0.35526912790199433	0.7223879812394767	0.942936456324441
CDAN1	234.32360152965228	-0.4161659800946692	0.3109975593403452	-1.338164778454841	0.18084272791314426	0.6449393408902464
UBOX5	234.81187199881606	-0.5775782321174003	0.3277980281873805	-1.761994223428449	0.07807027347603529	0.4519255623348185
MAP3K8	229.12736066671764	-0.6764341602047624	0.2970903018711801	-2.2768638220242807	0.02279435888007399	0.2510635813791007
GSKIP	226.51679999392434	-0.08019739107427497	0.3773952040352463	-0.21250241183983104	0.8317150963743701	0.9671208565736455
SNHG30	233.19565566634822	-0.24922019877619384	0.28944884591953945	-0.8610163843785774	0.3892290192295298	0.8181898448526232
ZNF528	227.17874315772974	0.7909040752223853	0.32560491540784936	2.42902990033706	0.015139283737833135	0.2010829721076754
GALT	234.91625350914674	-0.34406746450966014	0.33040273125968905	-1.0413578095976177	0.2977095158455372	0.7567243102025643
ATE1	224.41047441959267	0.8427268808881188	0.39234085766731974	2.1479457579274035	0.03171806474510276	0.29773979933360023
EFNA1	234.55994422047482	0.39551293340187305	0.30681564131919736	1.2890898641976305	0.19736684687499317	0.6646353198321577
CLCN2	233.81274025350828	-1.091279144336372	0.33351658785768146	-3.272038585385276	0.0010677500266990233	0.03639566459428187
TTC8	228.5418710319715	-0.13940585315157863	0.2850462486310277	-0.4890639810946248	0.6247964007899387	0.9173917226072275
U2SURP	224.36686090223205	0.21882848046797274	0.4032107698334088	0.5427148698393752	0.587326134477204	0.9073101996696006
DIPK1B	234.58744785389214	-0.09334980949443097	0.34070360752683754	-0.2739912564238925	0.7840913410055731	0.9555735417894692
CBR3	231.99765867628102	-0.6012432581773262	0.2846707928688431	-2.112065140642433	0.034680862441456205	0.3119543576608986
PKNOX1	229.1608685036274	-0.1120626751002616	0.2809504002802938	-0.39886996063526103	0.6899890242520577	0.9364754123914759
FNIP1	222.90000953606034	0.8339387763034856	0.416452779371671	2.002480995712653	0.04523302502478329	0.35702653194831485
RIC8B	226.43730657671247	-0.1776795366213998	0.33557069771483033	-0.5294846595109826	0.5964692833997358	0.9095651444111339
NBPF14	230.02089329640748	-0.2724895832708157	0.26402228967526975	-1.0320703740807646	0.3020391512185391	0.7603103074283841
PLXNB1	232.92383114934373	0.36829670032908457	0.2971043291588304	1.2396207802552588	0.21511569086622329	0.6827774957395442
RNF169	224.50348061536647	-0.028659611215317432	0.39628836397978257	-0.0723200926908355	0.9423471749082966	0.9915405175528429
TTC23	230.03086530456684	-0.4631280832663806	0.2661186595734607	-1.7403066887857086	0.0818051801841191	0.46103183642682444
ZSWIM1	232.24219742440096	-0.1790443385112378	0.29342288227301316	-0.6101921469936599	0.54173453121584	0.8888162477372332
CRLF3	224.9793196120495	-0.22736680987965108	0.37148501845143955	-0.6120483965341187	0.5405057379045275	0.8887930603462556
SLC25A30	225.29994437257915	-0.08290720811722736	0.35172712497754904	-0.23571457027239331	0.8136541629949545	0.9623693880525465
TBPL1	225.46217232912716	-2.6917556156158343e-06	0.33557526904671303	-8.021317015590724e-06	0.999993599914996	0.999993599914996
RAB37	231.9099636118724	-0.6163599063292813	0.3112667188623448	-1.9801664263433876	0.04768483105419857	0.3643908231917078
EXOC6B	224.39673861541064	0.779506707127907	0.3506354680973647	2.2231256619808155	0.02620732768923339	0.271653548409973
PPIC	228.06287400916435	-0.25609962978558276	0.2720647115436112	-0.9413188073254796	0.34654150756052104	0.7948461393146121
IL1R1	224.25475922436385	-0.09912887232912479	0.3661076131637067	-0.27076430198352325	0.7865723174569187	0.9556108060793223
FAM200B	225.27434276975234	-0.05325526203437904	0.3366139898141986	-0.15820870090329414	0.8742923477744311	0.9774126335669828
RNF32-DT	231.08857930539753	0.22584231163797028	0.2919906066490375	0.77345745546337	0.4392516980598532	0.8461297660683957
REPS2	226.4382051653702	0.28648158570705784	0.2932096874028446	0.9770536173092299	0.3285426087342781	0.7795183730974057
DHX29	223.40784340129252	0.015146534828889842	0.3766599131854867	0.04021276036728366	0.9679235045574501	0.9975603992113995
ZNF517	231.7507878952391	0.5720504080628361	0.3232824022053251	1.7695067970310117	0.07680933748813254	0.448474570238137
ZNF202	229.33911999179927	0.261678980707322	0.2669407075747953	0.9802887805487704	0.3269435912660391	0.7784773403409413
TLN2	228.77220106322807	-0.007411712328474335	0.2717820464606427	-0.02727079446562207	0.9782437508418863	0.9979295603295879
VPS8	223.1259100599324	0.5155285019317732	0.3558470076662968	1.448736369353487	0.14741121962064624	0.5969091669156993
WDFY2	226.61317039005726	0.24868800267866656	0.26970449477611347	0.9220758552248338	0.35648901013446266	0.8013537037969767
ZRANB2	223.90690246714016	-0.08423640683697281	0.350484012847961	-0.24034307913928826	0.8100643012096439	0.9614781783112205
PLBD1	227.59657149365728	-0.6220978514258135	0.27438220566694566	-2.2672674779097624	0.023373890915763335	0.2536767565156987
NDUFAF1	227.1508931314812	-0.12780412759518853	0.2635044048489799	-0.48501704428218523	0.6276642551735903	0.918908017903598
PDP2	226.3169705037745	0.07530492172412953	0.27598940675886474	0.27285439179890103	0.7849651466712834	0.9556067626843577
MRI1	230.4972232190397	-0.6383673326870909	0.3206866799609199	-1.990626279722266	0.046521988878467674	0.36028675161604123
GNAI1	223.82055573656143	0.14004813067320074	0.3231105635897541	0.43343717740846305	0.6646971965597984	0.9298063381603556
CYP26B1	229.29631762023885	0.18355147973141042	0.2788299184665222	0.6582919104982939	0.5103505750849245	0.8734958675954239
ATAT1	228.8853092478432	0.10942966011329468	0.2792029866546824	0.39193585077453713	0.6951056128072157	0.9379877292911829
LETM2	227.58611030816792	0.029235005078172168	0.27963864366158814	0.10454565468981339	0.9167363395495287	0.9859620468472937
DAGLA	228.5118019452624	-0.29521267453463435	0.2791239199382312	-1.0576401857639557	0.2902195143220381	0.7510214299957123
FCHSD2	223.7138644302181	0.05296692024871569	0.3180697756872015	0.16652610306741247	0.8677429426786134	0.9758039995075309
INTS6	220.20047628026808	0.6889874537911993	0.41013308663577003	1.6799119023603029	0.09297445767255007	0.4932337628362576
TIMM10B	227.22499660823493	0.6672184864411972	0.27366836240372366	2.438054879931268	0.014766532009020172	0.1980669561740095
MINDY3	223.59864937229267	-0.03104028238117837	0.33122301025316386	-0.09371414853531261	0.9253362308361486	0.9881360581366628
EVI5	218.41047441603337	1.002458542772377	0.4547754702401349	2.204293345555883	0.027503720639120287	0.27832046304249786
NMI	222.4642203373132	0.4944932479044213	0.34879971968320705	1.4176996711853398	0.1562784661396278	0.609858916670695
DMAC2L	223.5846507856107	0.39140826282277325	0.3090682297486277	1.2664137725870908	0.20536498262343672	0.6746859135274508
CLK1	220.27414538991366	0.7844310970831762	0.395651420382465	1.9826318235503586	0.047408569975910544	0.36354708306416933
PRSS12	224.6224538961193	-0.529550997228434	0.285480230981371	-1.8549480480944052	0.06360364571411962	0.42050086882699506
SLC35B3	222.43561114329555	0.6973882208972623	0.3230054083841399	2.1590605073333045	0.030845473017336412	0.2947492922112056
NRDE2	225.39367433079494	-0.07623549611846513	0.2668695524413545	-0.2856657697405107	0.7751341244047385	0.9549926983062084
APBB1IP	225.99159643116477	0.35291546286913034	0.265215071993074	1.330676496690002	0.18329547981553695	0.6471297674865588
RBM25	219.45293115278596	0.6471115392081915	0.40907540422100724	1.581888161769273	0.11367510391764837	0.5346093317958183
IREB2	220.2857343011702	0.5295605781120161	0.38008004209582497	1.3932869907925982	0.1635330229849845	0.6205098134655522
AQP3	228.9404993677081	-0.34811369843674117	0.3175272264981122	-1.0963270843762145	0.2729356607537977	0.7358428244592113
MRPL1	221.68075097857445	-0.2971226357020069	0.3557890620615324	-0.8351089659148113	0.403656358958578	0.8264542372152677
HLA-F	229.25216085217025	0.1390285241696999	0.3379772076978108	0.4113547334055936	0.6808124410497711	0.9351756348821876
FMN1	219.07953085322598	0.7336821283803223	0.3955237811790018	1.8549633758893516	0.06360145671121807	0.42050086882699506
ZWILCH	221.34970871112466	-0.1578219065951383	0.3544326922124219	-0.44528033125271366	0.656117180032261	0.928737551066022
PIGL	228.06569339668854	0.007635869046078851	0.29953292605145143	0.025492586563813088	0.9796620616323362	0.9979295603295879
DDX59	220.41837345624126	0.22930871675062103	0.3535378457711309	0.6486115121577908	0.516589512562323	0.8755470321256748
DBR1	221.50739187612922	-0.14489745893289022	0.3296759433419508	-0.4395148079779597	0.6602885547320485	0.92962187964839
RIMS3	226.37145899336414	-1.6322334750162169	0.31201786185476277	-5.231218063329927	1.6839671856189458e-07	3.0634958092535225e-05
CRABP2	226.37988111779666	-1.762324568220394	0.33791378205120237	-5.2153083473622805	1.8351171075119754e-07	3.265096822827076e-05
SFXN5	226.97290788402088	0.13215642486778975	0.30283403777175016	0.4363988468409806	0.6625473754816853	0.9297971015612566
SEC24A	219.57804327852625	0.16073782686395627	0.37696581803756596	0.4263989443412564	0.6698171704997379	0.9310619683689265
FAM222B	226.1458487908426	-0.07848113170902411	0.28375533153175186	-0.2765802893830108	0.7821024012870647	0.9549926983062084
E2F2	227.29846800898517	-0.982513053090386	0.322968587157352	-3.0421319353008793	0.002349089069320881	0.06512688548180545
ANOS1	220.90463058827837	0.9591834354300158	0.31398973309385125	3.054824200711419	0.0022519247935346544	0.06297221819018928
MAOA	223.48730070791294	-0.7788629556945159	0.286346031747347	-2.720006109187969	0.006528071023316693	0.1235352033532903
PDCD2L	226.01989089359145	-0.4405620192427924	0.3035505767417163	-1.451362813972367	0.14667885873196432	0.5955058680364178
MTX1P1	228.73397672516614	0.5625744014960045	0.319280215963245	1.762008334273888	0.07806788936082183	0.4519255623348185
APPL1	218.48212585043117	0.2588531316877047	0.40369766520864514	0.6412054217700771	0.5213892275287266	0.8778243597229806
CTPS2	222.89947432693825	-0.5668764838748918	0.30101213869866256	-1.8832346307548111	0.059668577818367395	0.4078592186626443
INTS8	220.21465970338113	-0.5202672679366945	0.3730815556748751	-1.3945135052189115	0.16316259413755285	0.6203434942121906
NFAT5	217.49349564546026	1.0965283238435937	0.3885310751664718	2.8222409838743787	0.00476893273303029	0.10149467303162749
DPY19L3	216.43156958956465	0.9986626366022744	0.42463366191495594	2.351821643387007	0.018681730289747244	0.2248232607891228
STK36	225.10939184487373	-0.02658810649180969	0.27716664332539953	-0.09592823354502543	0.9235775708531071	0.9872347296284847
GUF1	218.52523037723782	0.1891639171598011	0.3830349074144311	0.49385555597712666	0.621408194333084	0.9165778445887361
PROS1	218.02793851619984	0.5071265100204787	0.3811905415793192	1.3303753758406263	0.1833946235533095	0.6472366466073111
SPDL1	218.78845228533427	-0.4324784629612216	0.398832528243226	-1.0843610596813629	0.27820474212783786	0.7407827311984554
UHRF2	219.72448102850842	0.21686488279013602	0.3289820607456543	0.6591997214030483	0.5097675258083884	0.8734958675954239
ZNF839	222.69470458509252	-0.139413567063049	0.26822786907101487	-0.5197579488883702	0.6032322917101698	0.9111181959777582
CFD	226.6108578310689	-0.43954460243092214	0.35526458208563916	-1.2372316988383791	0.2160010764389496	0.6829761337069128
RCN3	227.45838648484118	-0.5150898999179279	0.34936067855986414	-1.4743785764363444	0.14037968936434553	0.5864002968261399
ARHGEF3	219.9787096317598	0.15926783094224006	0.31838813060454735	0.5002316846417181	0.6169119506439242	0.9154450914559414
ANKRD16	226.13224331090296	-0.22476841067908315	0.3138888422947852	-0.7160764589013152	0.4739441388717287	0.8613961242864656
ORC2	219.13839117835323	-0.08172037228847187	0.3679683705576391	-0.2220853171826383	0.824247467659678	0.9654482202761953
USP38	216.84308957271514	0.5423026070907959	0.4056756385833604	1.3367886940032772	0.18129162070616822	0.6457487936325593
TRIM33	216.61601071716277	0.7431357494870414	0.3985252181677012	1.8647144913532838	0.0622214344298272	0.416724390397562
OSR1	223.9502434073319	-0.5161852641215127	0.2777828783560871	-1.8582328298140098	0.06313595781112043	0.4193715159975281
PLD1	219.5850771044721	0.07267895087619924	0.3357293371152721	0.21648078628066109	0.8286130004145534	0.9665169894783607
POPDC3	221.06264343365388	0.13164266807362435	0.29366313073725686	0.4482778200420613	0.6539527058838004	0.9278896030991685
COPS2	217.84175433581746	0.42540844641080666	0.38288988554620046	1.1110464456483424	0.26654835784500286	0.730110719314573
UBA6	216.42651499086546	0.2702979208797925	0.42014100763030626	0.6433504846487994	0.5199967049375221	0.8773725145522532
